ADM0_NAME,ADM1_NAME,ADM2_NAME,ADM2_CODE,NDVI_mean,NDVI_stdDev,NDVI_min,NDVI_max,EVI_mean,EVI_stdDev,EVI_min,EVI_max,NDWI_mean,NDWI_stdDev,NDWI_min,NDWI_max,NDMI_mean,NDMI_stdDev,NDMI_min,NDMI_max,MDVI_mean,MDVI_stdDev,MDVI_min,MDVI_max,LST_mean,LST_stdDev,LST_min,LST_max
Niger,Maradi,Aguie,22562,0.16821541680936006,0.05859247061169874,-0.11592403443303413,0.585528895195584,0.341204656815563,0.17809727006906537,-0.183350787319772,2.719946150886673,-0.2799058696598386,0.037691679538508834,-0.5197766322355106,-0.020542491421598905,-0.08274485161860529,0.03198442398013565,-0.2571802763852533,0.4506904029172202,0.4740754373020982,0.045727740922220914,0.22614795774140334,0.7688089437098126,34.65604562129689,0.8315768311600448,31.894615384615406,37.525000000000034
Niger,Maradi,Dakoro,22563,0.14557436607318835,0.06163066962366768,-0.14778206186376494,0.61368878987838,0.27908971382980835,2.101038321245132,-2713.0426085217046,273.8043084893621,-0.2701333369765835,0.03881275780634993,-0.5150421117323453,0.023861171224787262,-0.09773875125744894,0.03542100984521889,-0.42011833628996814,0.36405353032402427,0.45578495955176573,0.048946342046067216,0.19516524220129117,0.7861956388863188,35.985569877743,1.0551702458582153,32.000769230769265,42.50333333333333
Niger,Maradi,Guidan Roumji,22564,0.12140023183289654,0.04899032554578267,-0.19188525401362896,0.5587934488906767,0.21675499670272483,11.222467311593377,-6462.585034013605,855.4657813687452,-0.247137067158047,0.044026718679154524,-0.565567034866781,0.0627005548683311,-0.10143247690955152,0.0316597705290909,-0.3872832331999292,0.3641922295194998,0.4364347543748806,0.039134148547530265,0.15111356385870087,0.7520471142648534,34.23902794972306,0.7412675778347351,30.05400000000003,37.487142857142885
Niger,Maradi,Madarounfa,22565,0.20849347654871148,0.09314344209811964,-0.16386292630700403,0.6104158173810279,0.492520617583427,0.36544085823207095,-12.258344656405356,54.753918839610364,-0.3022907062424921,0.05727860661914005,-0.5511341471013073,0.04076468877193296,-0.05307091751985548,0.050625794586200215,-0.23531103004590215,0.3978723327297421,0.5045744827658026,0.07049161922030175,0.1792618613421629,0.7841887451325898,32.76843603412708,1.2677824224818872,27.926363636363646,36.13000000000005
Niger,Maradi,Mayahi,22566,0.1303229552122442,0.04402341583799095,-0.09217518698758305,0.6047788084472262,0.24325591961347864,0.12174803017922144,-0.12343558221626708,2.896283152746198,-0.25659059338354895,0.028652736190004826,-0.4979047555821618,-0.05994367627807863,-0.08895221070792803,0.024751188178178448,-0.2131447734953223,0.3109288130334902,0.44386247050756655,0.034893695939121804,0.24880262006048262,0.7807237479333237,34.95460464897351,0.8177939447057838,32.228571428571456,37.86500000000001
Niger,Maradi,Tessaoua,22567,0.183771753632309,0.06622484089111584,-0.22265205004672203,0.6663075590316784,0.3850828434684103,0.2023843746614901,-1.3359963898803198,4.519319658774673,-0.2840432783732792,0.04230175972801339,-0.5724996750222433,0.19906710503961622,-0.06566125344895055,0.03829446988175567,-0.2695371338047671,0.5027108358025476,0.48619309995567234,0.051196361315010305,0.11955428213608077,0.8179681127013289,35.113602933890036,0.840135555165922,32.639230769230835,38.17750000000001
Niger,Niamey,Commune 1,22568,0.11955484472225636,0.07013290038743426,-0.21587364502125364,0.6232336871843249,0.26810499323520337,0.20197177666379298,-0.30956187195339446,2.0233990913550453,-0.22960839154181606,0.05859334415478306,-0.5563082061315937,0.09756292293147546,-0.07966261055981924,0.056675774930686734,-0.26774635994788515,0.41893020436836176,0.43432482100641745,0.055706832137685625,0.12656719143283415,0.7920275937148716,36.80811396786682,1.5926976035362055,31.755000000000052,39.00600000000003
Niger,Niamey,Commune 2,22569,0.11482371786670885,0.07532556108199254,-0.08923712030367721,0.5845329664457153,0.24628713645912853,0.22338979323805816,-2.3152163846885285,2.204545398875116,-0.24114634480847055,0.06109542941425236,-0.5265871652177382,0.06961629622256477,-0.10442981759287522,0.061172820614271664,-0.3161119750557254,0.5048091761587158,0.4302371446489645,0.059418697057667065,0.2515796244256633,0.7681890280359669,36.23131533621285,1.5531693196227074,31.57769230769236,38.79000000000002
Niger,Niamey,Commune 3,22570,0.12542871421225815,0.12035366330237915,-0.21617500542028498,0.5356671959035125,0.30286516466676483,0.29454606926025817,-0.32730508633818156,2.0536339306551095,-0.22442860616628568,0.09876025304887225,-0.4917472895311996,0.11080733176572319,-0.0076703208235079,0.15239526684951812,-0.2826234323784327,0.46478047873599065,0.4365093519602403,0.10055336417276814,0.1262561306257453,0.7373436014802917,34.83320398128345,1.451639760688344,31.653333333333364,36.98636363636365
Niger,Tahoua,Birni N'konni,22571,0.12051284084835082,0.06636819425393128,-0.21407837057187282,0.7098347645974074,0.21935544490075568,0.19102290163170899,-39.20647367134499,25.915565959340732,-0.25834493931817726,0.055327463964522094,-0.6438729100775656,0.293553791192097,-0.11888830418237457,0.052457628188801605,-0.37297558166575323,0.5743140621796374,0.43518636280207873,0.05331668386400858,0.12841885740532877,0.8435697247746037,34.99355353734287,1.0764569348696824,31.726,38.80384615384622
Niger,Tahoua,Bouza,22572,0.12765276320585878,0.04652663683999875,-0.15637272216621775,0.679269871589474,0.22970633292847298,0.12455592203020693,-0.3990767126395346,2.5609364156210255,-0.2617078925800865,0.03552141852258001,-0.6502242048330524,0.0982636888855347,-0.12966018954612357,0.042198873636556604,-0.3976980100303194,0.3948737181816918,0.441618992934482,0.03713249952959642,0.18669177495968384,0.8256555561157375,36.27847887209946,0.7159414729120254,33.900000000000034,38.30000000000001
Niger,Tahoua,Illela,22573,0.09459226056734552,0.055469602916449166,-0.4854122518940327,0.6809749176282711,0.15793794874163894,2.906278196429596,-2342.90628374865,370.4862612016851,-0.24272069352583953,0.05157578798776635,-0.6023309093708121,0.5701598477769121,-0.12408961054814721,0.053031104276759895,-0.35539530832609695,0.5725469353988236,0.4140288622885713,0.045607287411706554,-0.18143601510953397,0.8266627234054851,35.531619251978626,1.5337072932088545,29.29769230769233,40.092857142857156
Niger,Tahoua,Keita,22574,0.1166895464013309,0.0444601516735722,-0.30716848052766377,0.6445258719724252,0.2027546087620593,0.09788710559473819,-0.8767517885001856,2.3006773762199746,-0.253053080852317,0.042375663035441324,-0.6036331059613891,0.2786062039165215,-0.1463220779577979,0.0507739137279995,-0.3606753147937355,0.2934845551207127,0.4326619591956473,0.035930764068112464,0.029149444973358224,0.8049270922999239,36.791614926087966,0.835569434308315,33.09533333333337,39.59571428571428
Niger,Tahoua,Madaoua,22575,0.1250168212543187,0.052018047121018963,-0.1468266482809531,0.6695047668200735,0.21741043996975895,0.13079923328755963,-0.28345406302008774,2.31358060830041,-0.2631517535102847,0.03972036756794326,-0.6391220038876371,0.04275125949894742,-0.11642136189845664,0.04149998948777018,-0.3958018665689842,0.40249462979486816,0.4393240321821675,0.04146977511974598,0.19610446955803107,0.819869298040825,35.03367101424656,0.8699394176349868,32.22454545454548,37.88000000000005
Niger,Tahoua,Tahoua,22576,0.09179348277233643,0.041012939218469525,-0.2137351036268371,0.6547274652617358,0.1454143767715538,0.08032183585665398,-0.9221373482664215,2.198213570129677,-0.2494261679066399,0.03830667570204143,-0.5980806331292611,0.20989875793253637,-0.1302032014174974,0.04504112610908281,-0.39424407440081494,0.56213505677222,0.4120593336939668,0.03364997949473783,0.12877263365572378,0.8110542909580855,37.09411933675858,1.8381240627985835,33.3314285714286,42.95142857142861
Niger,Tahoua,Tchin Tabaradene,22577,0.0947808152028389,0.03227081776091827,-0.3396062253561125,0.6787773835239708,0.15638324753973995,0.06336236199094063,-1.4774310884260422,2.23477473485636,-0.2440951556593089,0.03475022074434465,-0.6358527586983316,0.2962459606549013,-0.11289316702077805,0.03010752547131341,-0.37022146003105333,0.5660814259830941,0.41472576933105726,0.026572066521655925,-0.007073649086683124,0.8253644707213947,40.918234193621494,2.84763745197883,30.970000000000027,47.54733333333337
Niger,Tillaberi,Filingue,22578,0.07771192878527579,0.03735103584761911,-0.17734872434963453,0.634104127196726,0.1257204124089597,0.08079363055382921,-0.3135405083688922,3.1214856663320614,-0.2415434305588266,0.0365124194386255,-0.5917007331258408,0.06845263922368758,-0.12400504093967459,0.03380846502363895,-0.3428089575667435,0.581224589206443,0.40029368699110957,0.030750140000171237,0.16578520438766517,0.7986321461463757,38.394294844958985,2.232907501965164,33.416666666666686,46.28230769230771
Niger,Tillaberi,Kollo,22579,0.11097878475678571,0.06898903318477835,-0.34455296251610873,0.6216674828984162,0.21273383375593535,0.19620227041877758,-0.4951174079535983,3.5488007621916506,-0.2633381507706221,0.04840267085575297,-0.556850894629526,0.22618413648777475,-0.11394322648788516,0.05658046057827025,-0.34810710586210636,0.5480432881258404,0.42724428878949894,0.05524257512667666,-0.012675418598059998,0.7910727473653865,35.910350163409035,1.2150269192238452,30.417692307692334,40.39333333333337
Niger,Tillaberi,Ouallam,22580,0.07504531834595668,0.03987604397309094,-0.3129062175661564,0.6446293174174815,0.12760472210414836,0.0865463259592403,-0.4756599719445364,3.2221325046509772,-0.23501690237102424,0.03963031800461826,-0.5668217990887334,0.1985241737520335,-0.1230647162649102,0.04314044773187003,-0.3203926290901883,0.6129561211841449,0.3979852339691776,0.0329584386213296,0.022805804928608443,0.8049893950351428,38.61129166126727,2.285090549411227,32.19285714285718,43.758333333333326
Niger,Tillaberi,Say,22581,0.2151740957183656,0.12313172247885985,-0.22303507505739917,0.637931024106522,0.6570875218572804,5.917451259607985,-5635.563556355636,2962.351882405879,-0.29932636371449134,0.06640746567265834,-0.6088842511038651,0.1782443235664556,-0.063218240511849,0.09696037393809141,-0.35823025263760405,0.4954938789061501,0.5082378300489646,0.0931734484200299,0.11915698352556081,0.8009478601363869,34.33277761348232,1.7113592120853027,28.924000000000035,38.57666666666671
Niger,Tillaberi,Tera,22582,0.11038261369025483,0.047829593686959104,-0.3498566793145055,0.7178789816811866,0.18098035674870305,0.10363614081240952,-1.110455107117752,2.852863335581909,-0.2679544923406026,0.04238065850754729,-0.6497470107761218,0.35160584577760473,-0.1428593821539665,0.047204866883189554,-0.3735023802081845,0.5231650828811009,0.4273772571864076,0.03867610735876769,-0.018704669567315566,0.8482355014789221,36.07387848725796,1.4279463859869979,29.54333333333335,42.68384615384622
Niger,Tillaberi,Tillaberi,22583,0.0876602300301834,0.054122742303367,-0.3442253456483503,0.6070284950093168,0.14829967488663345,0.12198267264203519,-1.3207540049843638,18.60258759373346,-0.24359059988903697,0.05460391072132773,-0.5817063707654669,0.33624785523193584,-0.13550590292092454,0.051652022008708845,-0.33620351811867555,0.4325514890754675,0.4082503136760096,0.04533321328859646,-0.012303775812420084,0.7821079000423669,37.60412738307344,2.2700114699222156,31.014000000000067,43.36846153846153
Niger,Zinder,Goure,22584,0.09031566907038824,0.05548703730477345,-0.08732676427906555,0.6366328476103821,0.16633990628115994,0.14498056068674864,-25.052506589242306,45.79361444951233,-0.2290598444284299,0.04085837965955051,-0.5753443259873949,0.14753586794236012,-0.0960566293400727,0.02523290116077402,-0.3964632002786195,0.30382579764294265,0.4104645760390363,0.044785517730498575,0.25338224887202193,0.8001628599335272,41.19694353159802,2.9386095615962113,32.96466666666669,47.79400000000004
Niger,Zinder,Magaria,22585,0.21484755080070744,0.06563906996660546,-0.1878756850252502,0.6364347573001923,0.4926587138053361,0.23529314955820893,-24.536166186175272,37.10729098712986,-0.3001148126195967,0.04351154035521217,-0.549580951396836,0.18281024984670924,-0.07307370156071503,0.0355412607950798,-0.2865471696589432,0.4378460867319823,0.5105230221909806,0.05019898185978517,0.15517554888870705,0.8000430266080254,36.1060874584047,0.9277229730179816,32.72454545454548,39.495714285714314
Niger,Zinder,Matamey,22586,0.22349567264722506,0.07461379750485404,-0.23296854744189543,0.6316173161496672,0.5038755258858089,0.2762284327639227,-4.770122253060924,5.142366714074324,-0.31152182145991086,0.04716321770294713,-0.5640989715629949,0.17647058477508656,-0.056350750756270954,0.04664131264349249,-0.2602614049499954,0.4447197205834667,0.5169125207652768,0.05658715175206449,0.10881493544634123,0.7971247225353408,35.56917227468027,0.9806602135285808,32.92666666666673,38.06
Niger,Zinder,Miria,22587,0.16168049483648014,0.0710329760147933,-0.2112340805517782,0.677105960921565,0.33373423420391307,0.2102656800945952,-6.140773718071011,5.896883803032481,-0.27168290279999685,0.04733533044098671,-0.5903373271821423,0.16195856619650711,-0.08921298598208842,0.04689916410236776,-0.2887788719311289,0.4586966789488397,0.46845207186003723,0.055575226929603594,0.13134761345610982,0.8243759937121881,35.60105556501164,0.9573514595074207,32.04733333333337,39.564285714285745
Niger,Zinder,Tanout,22588,0.14742923184425538,0.06970389547855023,-0.2761136073860995,0.6479045076915162,0.28778125420479045,0.18548191518490492,-18.86241390220751,11.534064695307508,-0.26398915528117295,0.04253263120905435,-0.5841079767718327,0.2809928841027348,-0.0754462762731759,0.037343731342876045,-0.36981089437382914,0.4595641572306028,0.45701883699975165,0.05530219030062648,0.06301994230176705,0.8069601367715635,38.83158556573719,3.0632372652665176,32.919333333333384,45.418000000000006
